pages_viewed,time_spent_sec,previous_visits,products_viewed,added_to_cart,device_type,previous_purchases,purchase
3,15.9,2,3,0,tablet,0,0
6,85.1,2,4,0,mobile,0,0
9,142.7,0,2,0,desktop,0,0
7,242.0,0,4,0,desktop,3,1
3,159.0,3,6,0,mobile,1,0
4,174.6,2,4,0,desktop,2,0
11,35.8,4,2,0,mobile,2,1
4,23.2,2,1,0,desktop,0,0
5,128.0,1,1,1,desktop,2,0
10,65.8,3,3,0,mobile,1,0
3,145.3,1,4,0,mobile,0,0
6,55.7,2,4,0,mobile,1,0
2,64.3,3,2,0,desktop,1,0
6,171.1,0,3,0,desktop,0,0
10,99.9,3,3,1,mobile,0,1
3,53.0,2,2,1,mobile,1,1
6,88.8,3,2,1,mobile,0,0
7,154.4,0,3,0,mobile,1,1
8,93.6,1,8,0,mobile,1,0
4,141.7,4,7,1,mobile,1,0
8,79.7,0,3,0,mobile,1,0
8,228.4,4,3,1,desktop,2,1
7,87.3,1,4,0,mobile,0,0
5,62.2,3,3,0,mobile,0,0
11,268.7,1,3,1,mobile,1,1
7,100.4,2,2,0,mobile,0,0
9,140.1,4,2,0,mobile,0,0
4,61.6,3,5,0,mobile,2,0
7,136.9,2,3,0,mobile,1,0
10,153.8,4,0,1,desktop,1,1
4,49.6,3,3,0,mobile,1,0
8,181.3,1,3,0,mobile,0,1
5,91.6,3,1,0,desktop,0,0
4,181.3,3,4,0,mobile,0,1
10,54.5,2,3,0,tablet,1,0
5,64.7,4,5,0,tablet,0,0
5,112.7,2,3,0,desktop,1,0
4,46.0,2,4,0,mobile,0,0
3,115.5,3,4,0,mobile,0,0
4,129.1,3,3,0,desktop,1,1
7,112.5,3,1,1,mobile,1,0
13,107.0,2,5,1,mobile,1,1
8,38.0,2,2,1,mobile,1,0
5,26.7,2,1,0,desktop,1,0
8,96.0,4,1,0,desktop,0,0
6,17.5,2,1,0,desktop,2,0
9,14.4,1,8,0,desktop,2,0
5,64.0,1,4,1,desktop,1,0
8,45.2,0,2,0,desktop,1,0
6,132.5,3,5,0,tablet,0,0
3,95.9,2,4,0,mobile,3,0
5,128.6,7,4,0,tablet,1,0
7,179.6,2,2,1,mobile,1,1
7,230.5,1,2,1,mobile,1,1
5,165.2,1,0,0,mobile,2,0
4,110.5,2,0,1,mobile,1,0
5,41.9,1,4,0,mobile,0,0
6,217.1,2,9,1,tablet,1,1
8,34.6,3,4,0,mobile,1,0
11,182.8,1,6,0,tablet,1,0
8,247.2,2,2,0,desktop,1,0
6,134.5,2,2,1,tablet,2,1
4,43.0,2,2,0,desktop,1,1
5,67.9,2,3,0,desktop,1,0
5,118.1,2,5,1,desktop,0,0
9,52.4,3,3,0,tablet,0,1
9,109.3,2,2,1,mobile,0,0
5,132.9,1,3,0,mobile,2,0
5,142.4,1,0,0,tablet,1,0
9,67.1,4,2,1,mobile,0,1
5,100.1,2,3,0,mobile,0,0
7,114.1,2,5,0,desktop,1,0
7,22.0,0,1,0,mobile,0,0
2,65.1,2,1,0,mobile,0,0
6,105.0,0,5,1,desktop,1,0
4,131.8,1,2,0,mobile,1,0
10,262.3,2,1,0,desktop,1,1
5,124.2,2,1,0,mobile,3,1
9,33.2,3,1,0,mobile,2,0
9,49.0,3,4,1,tablet,1,0
3,189.9,1,3,0,desktop,0,0
7,327.2,1,6,0,mobile,0,1
10,40.8,2,7,0,desktop,0,0
5,63.3,5,3,1,desktop,0,0
5,336.9,0,3,0,mobile,0,1
7,284.7,3,2,0,desktop,2,1
14,151.7,1,2,1,mobile,2,1
7,64.3,4,2,1,mobile,1,0
9,39.1,0,3,0,tablet,1,0
9,60.4,2,4,1,mobile,0,0
2,74.4,0,4,0,mobile,2,0
9,77.2,1,2,0,tablet,3,1
5,21.7,1,0,1,tablet,1,0
5,46.4,0,3,0,desktop,4,0
3,107.4,2,4,0,desktop,1,0
7,62.4,2,4,0,desktop,1,0
7,32.1,3,1,0,mobile,1,0
4,42.1,0,5,0,mobile,2,0
6,84.2,2,6,0,mobile,1,0
9,26.1,3,3,0,mobile,1,0
10,236.4,2,1,0,desktop,0,1
4,27.8,1,6,0,mobile,0,0
3,160.2,2,3,0,desktop,3,0
8,323.7,2,1,0,mobile,0,1
7,30.9,2,3,0,mobile,2,0
7,37.6,1,3,0,mobile,2,0
7,85.3,3,3,0,desktop,3,0
5,68.2,5,2,0,mobile,1,0
7,194.0,3,5,1,tablet,0,1
11,80.7,3,5,1,mobile,0,0
5,45.6,1,4,1,desktop,0,0
4,167.5,2,2,0,desktop,1,0
1,74.6,3,2,0,mobile,2,0
9,44.6,3,3,1,desktop,2,0
4,51.4,2,4,0,mobile,0,0
5,29.8,3,3,0,desktop,0,1
6,11.1,3,2,0,desktop,1,0
4,32.8,5,3,0,mobile,1,0
3,82.3,1,3,0,mobile,3,0
9,73.2,6,3,0,desktop,1,1
5,23.7,3,2,0,mobile,0,0
4,46.4,2,2,1,mobile,1,0
9,151.8,0,2,0,mobile,1,1
6,142.9,1,2,0,desktop,1,0
7,102.6,3,3,1,desktop,0,1
8,35.9,2,6,0,mobile,1,0
11,192.7,0,3,0,mobile,0,0
8,85.7,2,3,0,desktop,2,0
4,51.1,1,5,0,desktop,0,0
4,37.2,1,5,0,desktop,2,0
8,162.0,1,3,0,mobile,1,1
4,3.1,2,5,1,tablet,0,0
4,120.2,1,6,0,mobile,1,0
4,65.4,3,1,1,mobile,4,0
9,210.7,1,1,1,mobile,0,0
3,398.3,1,2,0,tablet,0,1
6,51.5,4,3,0,mobile,2,0
5,194.7,1,2,0,desktop,0,0
3,124.5,1,6,0,mobile,1,0
4,114.9,1,5,0,mobile,1,0
3,24.2,1,3,0,mobile,1,0
7,61.0,2,1,0,desktop,2,0
4,189.2,3,1,0,mobile,0,0
7,228.9,1,3,0,mobile,1,1
6,280.3,2,4,0,mobile,2,1
5,61.3,3,1,0,desktop,2,0
7,139.8,2,2,0,mobile,1,0
7,63.6,4,8,1,mobile,1,0
7,108.0,1,0,1,mobile,1,1
8,138.3,0,5,1,mobile,0,0
11,65.7,1,2,1,desktop,1,0
13,146.6,1,2,0,mobile,2,1
6,82.1,2,4,0,desktop,1,1
8,92.6,0,3,1,mobile,0,0
11,24.6,0,3,0,desktop,2,0
3,58.3,0,1,1,desktop,0,0
5,59.3,1,6,0,mobile,1,0
7,421.8,3,6,1,mobile,2,1
5,48.3,3,4,0,mobile,4,0
6,91.2,1,6,0,mobile,0,0
4,49.2,2,2,0,mobile,2,0
4,82.3,2,2,0,mobile,1,0
4,106.5,3,1,1,desktop,4,1
7,40.7,3,3,0,mobile,2,0
6,180.3,0,0,0,mobile,0,0
10,42.6,2,0,1,mobile,0,1
2,21.2,2,5,0,tablet,0,0
6,99.8,4,4,1,mobile,2,0
7,332.4,0,3,1,mobile,1,1
6,14.7,2,1,0,desktop,1,0
9,28.3,4,3,1,mobile,2,1
5,170.3,0,5,0,desktop,2,0
7,48.1,1,0,0,desktop,0,0
6,111.4,0,6,0,mobile,0,0
8,202.1,4,2,1,desktop,1,1
5,162.4,1,3,0,desktop,1,0
8,105.7,1,8,1,mobile,1,0
5,107.2,1,4,0,desktop,5,0
6,105.5,0,5,0,desktop,0,0
6,119.9,2,4,0,mobile,4,0
6,237.0,1,4,0,desktop,0,1
7,34.6,0,2,1,desktop,0,0
6,30.0,1,4,0,desktop,1,0
4,146.7,3,2,1,mobile,1,1
4,54.4,0,2,0,mobile,2,0
6,272.1,4,3,0,tablet,0,1
5,114.7,4,2,0,mobile,0,0
6,294.0,3,2,0,desktop,2,1
3,160.0,1,1,1,tablet,2,0
9,76.2,0,3,0,mobile,2,0
5,97.5,0,5,0,mobile,0,0
2,192.2,4,4,1,desktop,0,1
4,22.4,2,3,0,mobile,1,0
7,200.3,1,5,1,desktop,0,1
8,92.5,1,1,1,desktop,1,0
6,81.7,2,2,0,mobile,3,0
4,387.1,1,6,0,desktop,0,0
6,238.6,1,2,0,tablet,2,1
5,46.6,8,0,0,tablet,1,0
5,122.2,4,7,0,mobile,0,0
3,40.7,0,2,0,desktop,0,0
4,138.7,3,3,1,desktop,3,1
5,340.8,2,3,1,desktop,1,1
7,270.3,3,5,0,mobile,0,1
9,134.4,6,4,0,mobile,0,0
6,123.5,1,1,0,mobile,0,0
3,87.0,1,3,0,mobile,1,0
4,357.3,1,1,0,desktop,0,1
7,179.0,2,2,0,mobile,1,0
7,68.8,5,3,1,mobile,1,0
10,106.7,2,1,0,tablet,0,0
6,110.7,3,3,0,mobile,0,0
4,49.1,2,3,1,desktop,1,0
7,111.2,4,3,0,mobile,0,0
5,146.6,6,3,0,desktop,0,0
6,42.3,0,5,0,mobile,3,0
5,206.1,3,5,0,mobile,2,1
8,56.7,0,2,0,desktop,3,0
10,69.5,2,2,0,desktop,1,0
7,55.3,0,5,0,desktop,1,0
6,46.6,1,4,0,tablet,3,0
3,231.1,1,6,1,mobile,0,1
8,259.5,1,3,0,mobile,0,0
3,61.1,4,1,0,desktop,1,0
6,213.9,2,2,1,mobile,0,0
6,25.0,2,1,0,desktop,0,0
5,78.3,6,3,0,desktop,0,0
3,32.8,1,4,0,desktop,0,0
12,376.6,1,6,0,desktop,1,1
6,236.2,3,1,0,desktop,1,1
9,19.2,4,6,0,mobile,0,0
11,49.4,1,6,1,desktop,0,0
11,80.2,4,2,0,mobile,3,0
6,94.1,1,5,0,mobile,1,0
3,30.1,1,4,0,mobile,1,0
8,167.8,4,5,0,desktop,1,0
8,213.4,2,2,0,mobile,0,1
11,127.5,0,4,0,desktop,0,0
4,120.9,3,6,0,desktop,0,0
8,55.5,5,4,0,tablet,3,0
7,76.8,3,3,1,mobile,1,1
3,116.5,1,0,1,desktop,0,0
3,125.9,2,0,1,desktop,1,0
4,99.3,3,2,1,mobile,0,0
5,200.2,2,1,0,mobile,1,1
3,145.6,0,3,0,mobile,2,0
10,215.5,3,7,0,mobile,0,1
8,108.3,3,0,0,mobile,1,1
9,107.7,2,6,1,desktop,3,1
4,187.4,2,5,0,mobile,1,0
8,42.4,3,1,0,mobile,0,0
4,525.9,1,3,0,desktop,1,1
11,55.3,6,3,0,mobile,1,0
5,50.3,0,3,0,mobile,1,0
8,207.1,3,1,0,mobile,3,1
3,152.6,2,6,0,desktop,0,0
3,169.5,4,2,1,mobile,2,0
6,110.3,5,6,0,mobile,2,1
11,44.4,0,2,0,mobile,0,0
7,300.7,1,3,0,mobile,2,1
5,201.1,3,1,0,mobile,1,1
2,61.8,0,2,0,mobile,0,0
9,188.9,2,5,1,mobile,3,1
6,66.3,5,3,1,mobile,0,0
4,74.4,0,3,1,desktop,3,0
5,79.3,0,4,1,desktop,1,0
4,57.2,1,2,1,desktop,1,0
4,108.8,7,0,0,desktop,0,0
5,202.2,8,3,1,mobile,3,1
5,141.4,4,4,1,desktop,1,1
6,168.5,3,7,0,mobile,2,0
4,123.2,0,4,1,desktop,0,1
7,13.6,2,3,1,desktop,1,0
5,430.3,3,0,0,tablet,1,1
7,227.1,3,4,0,mobile,2,1
7,128.0,4,1,0,mobile,1,0
6,39.4,2,8,0,tablet,1,0
8,163.8,2,2,0,desktop,1,1
6,102.4,1,3,0,mobile,0,0
7,118.4,3,6,0,desktop,0,0
5,199.2,1,4,0,mobile,1,1
9,136.7,0,1,0,desktop,0,0
12,258.2,0,3,0,mobile,1,1
7,71.9,1,0,0,tablet,0,0
4,23.6,1,1,1,mobile,1,0
5,99.0,1,7,0,mobile,0,0
9,73.7,1,2,0,desktop,1,0
7,148.4,2,1,0,desktop,1,0
6,50.2,5,1,0,desktop,3,0
7,72.0,2,2,1,desktop,0,0
5,152.7,0,1,0,tablet,1,0
6,84.6,4,3,0,desktop,0,0
15,209.9,3,2,1,desktop,1,1
5,51.1,1,4,0,mobile,2,0
7,36.8,4,1,0,desktop,3,0
3,165.3,0,1,0,tablet,2,0
6,31.4,1,3,0,mobile,1,0
6,16.6,1,4,0,desktop,1,0
5,36.2,2,4,0,mobile,1,0
4,221.1,4,2,0,desktop,0,0
7,63.3,3,1,0,mobile,0,0
6,75.4,5,3,0,desktop,2,1
8,174.0,0,2,0,mobile,0,0
9,199.4,2,2,0,mobile,1,1
7,177.0,5,1,1,tablet,0,1
6,165.0,2,6,0,mobile,1,1
9,59.8,1,0,0,desktop,2,0
10,111.6,2,2,0,desktop,0,0
4,31.1,1,3,1,mobile,2,0
6,78.9,1,4,0,mobile,1,0
3,20.6,0,3,0,desktop,2,0
7,210.1,1,2,0,desktop,1,0
10,75.4,2,3,1,mobile,2,1
6,109.0,0,6,0,mobile,0,0
8,67.0,2,4,0,desktop,0,0
8,228.4,5,3,0,desktop,0,1
4,28.8,2,5,0,desktop,0,0
6,39.4,3,2,1,desktop,0,0
6,107.3,1,0,0,desktop,0,0
5,111.6,4,5,1,desktop,1,1
6,211.7,1,2,1,mobile,2,1
5,124.3,2,5,1,tablet,0,0
9,110.9,0,1,0,mobile,1,0
8,55.0,2,8,0,mobile,0,0
7,229.3,3,1,0,mobile,0,0
8,89.1,3,8,0,desktop,2,1
11,58.2,2,4,0,mobile,0,0
5,51.3,3,5,1,mobile,0,0
10,109.8,4,1,1,desktop,0,1
10,27.3,2,0,1,desktop,0,1
10,29.4,3,2,0,mobile,0,0
4,29.3,2,1,0,mobile,3,0
4,316.0,1,2,0,desktop,0,1
9,265.9,1,2,1,tablet,1,1
7,47.4,0,6,0,mobile,3,1
10,126.6,1,7,0,desktop,1,1
3,169.1,0,2,1,desktop,2,1
7,139.2,0,1,1,mobile,2,0
3,36.1,3,3,0,mobile,1,0
10,53.7,2,2,1,desktop,0,0
7,125.1,4,2,0,mobile,2,1
2,28.4,1,2,0,mobile,1,0
4,218.9,3,2,0,desktop,1,1
5,35.1,2,2,1,mobile,0,0
5,115.4,2,4,0,mobile,0,1
7,186.9,2,5,1,mobile,2,1
9,202.7,4,2,1,mobile,1,1
6,204.7,2,1,1,desktop,3,1
12,55.8,4,1,1,mobile,1,1
10,61.6,2,5,1,desktop,2,1
6,133.2,4,0,0,mobile,1,0
5,165.1,2,6,0,mobile,3,0
4,159.7,3,4,0,mobile,0,0
13,173.4,3,6,0,tablet,1,1
6,145.9,3,3,1,tablet,2,1
13,127.6,5,2,1,mobile,0,1
5,60.0,1,4,0,mobile,1,0
6,130.3,4,2,0,mobile,1,0
4,293.2,2,4,0,mobile,3,1
4,81.1,2,5,1,mobile,0,0
6,75.0,4,3,0,desktop,2,0
4,155.5,0,3,0,mobile,2,1
9,35.0,1,1,0,desktop,0,0
7,114.4,2,1,0,mobile,1,0
5,212.7,1,5,1,desktop,0,1
3,115.2,2,4,0,desktop,0,0
9,114.7,4,1,0,desktop,0,0
8,12.2,4,5,0,desktop,1,0
4,82.6,1,1,0,desktop,3,0
4,44.2,2,5,1,desktop,3,0
9,32.6,2,3,0,mobile,0,0
6,94.5,2,3,1,mobile,1,1
7,164.8,2,8,0,tablet,0,0
10,89.1,1,4,0,desktop,1,1
5,190.7,3,2,1,mobile,2,1
6,162.8,0,1,0,mobile,2,0
7,63.0,5,4,0,desktop,2,1
8,70.3,2,4,0,tablet,2,0
4,16.8,2,4,0,mobile,0,0
5,360.8,1,1,0,desktop,1,1
5,47.3,4,5,0,mobile,6,1
2,117.7,3,5,0,mobile,1,0
6,92.5,2,4,1,mobile,0,0
5,282.8,1,3,1,mobile,1,1
2,129.8,1,3,0,mobile,0,0
4,102.2,2,2,1,mobile,1,0
8,240.0,1,6,0,mobile,4,1
1,117.7,1,1,0,mobile,2,0
10,51.5,1,7,0,mobile,2,0
6,149.7,3,4,1,tablet,1,1
5,31.2,4,4,1,mobile,3,1
1,45.2,1,3,0,mobile,1,0
7,73.1,3,2,0,mobile,1,0
7,36.7,1,2,1,mobile,1,0
3,79.8,3,2,1,mobile,0,0
4,7.0,0,5,0,mobile,2,0
6,115.5,5,8,1,desktop,0,1
8,143.8,0,2,0,mobile,1,0
6,65.3,4,4,0,mobile,1,0
6,21.4,1,5,1,mobile,0,0
7,100.1,4,1,0,mobile,0,1
4,162.5,5,5,0,tablet,2,1
6,28.5,2,5,0,mobile,0,0
5,523.4,2,2,0,mobile,3,1
4,118.3,1,2,0,mobile,0,0
8,167.9,1,1,0,desktop,1,0
5,442.4,4,4,1,mobile,1,1
8,137.2,3,4,1,mobile,1,1
7,50.0,1,4,0,desktop,0,0
5,59.6,3,4,1,desktop,1,1
5,205.4,4,2,0,mobile,1,0
4,181.9,1,4,0,desktop,1,1
6,207.9,1,3,0,mobile,3,0
5,156.1,2,2,0,mobile,0,0
11,140.4,2,2,1,desktop,1,1
9,171.9,1,2,0,mobile,0,0
3,134.6,1,3,0,desktop,0,0
4,40.7,1,1,0,desktop,1,0
8,59.8,4,4,0,tablet,1,0
5,189.0,2,4,1,mobile,0,0
7,447.8,1,7,0,mobile,2,1
5,213.8,3,5,0,mobile,0,0
6,300.0,0,2,0,desktop,1,1
6,26.3,1,6,0,mobile,1,0
10,223.2,1,8,0,mobile,2,1
5,177.2,4,5,0,desktop,1,1
2,128.7,2,0,1,desktop,0,0
5,70.0,0,1,1,mobile,1,0
7,144.5,0,5,0,mobile,0,0
4,195.8,1,2,0,mobile,2,0
5,107.0,1,1,0,desktop,1,0
11,57.1,2,2,1,mobile,2,1
10,269.7,2,4,0,mobile,1,1
7,83.7,4,3,0,desktop,0,0
8,132.0,0,1,0,mobile,3,0
1,13.9,0,5,0,desktop,0,0
7,52.8,2,7,0,mobile,2,0
3,226.4,2,5,0,mobile,1,1
4,214.6,1,2,1,desktop,0,1
14,143.5,1,0,1,mobile,0,1
6,16.7,1,2,0,mobile,0,0
3,59.4,5,3,0,mobile,0,0
7,354.0,7,1,0,mobile,0,1
7,109.0,3,5,0,mobile,2,1
5,190.4,2,7,1,desktop,2,1
9,57.7,1,3,1,mobile,0,0
11,105.5,3,1,0,mobile,1,1
10,58.4,1,1,0,tablet,3,0
5,77.5,2,5,0,mobile,2,0
4,50.1,4,2,1,desktop,4,1
7,89.3,2,3,0,mobile,0,0
8,92.8,1,5,0,desktop,0,0
6,174.6,1,4,0,mobile,1,0
5,20.8,2,3,1,desktop,2,0
7,34.0,3,2,0,desktop,0,0
6,106.6,0,2,0,desktop,2,0
6,38.1,3,2,0,mobile,1,0
2,42.3,1,0,0,desktop,0,0
7,294.9,0,2,0,desktop,4,1
5,166.7,2,3,0,mobile,0,1
5,89.6,2,8,0,mobile,1,0
3,55.4,0,4,1,mobile,1,0
6,310.3,3,2,0,desktop,1,1
5,28.1,0,4,0,mobile,1,0
10,206.2,3,1,0,mobile,0,0
5,323.3,2,3,0,mobile,1,1
1,107.2,0,1,0,desktop,0,0
12,137.9,2,2,1,desktop,3,1
9,143.8,2,6,0,mobile,0,0
8,172.9,4,2,0,mobile,2,1
7,125.6,3,6,0,mobile,1,0
4,135.8,1,7,0,mobile,0,0
6,54.0,1,4,0,desktop,1,0
7,15.9,3,4,1,mobile,1,0
4,197.1,2,1,0,mobile,4,0
6,35.4,3,3,1,mobile,0,0
9,280.2,0,3,0,mobile,0,0
7,94.0,3,4,0,mobile,1,0
8,377.3,2,5,1,desktop,1,1
5,134.8,5,3,0,desktop,1,0
4,73.5,1,4,0,mobile,0,0
9,164.2,2,10,1,mobile,0,1
2,347.6,3,4,0,desktop,0,1
6,112.7,3,2,0,desktop,1,0
7,108.6,7,2,1,tablet,1,1
6,101.6,0,1,0,mobile,0,0
6,72.4,4,0,0,tablet,0,0
6,126.4,3,3,0,mobile,0,0
6,140.6,4,2,0,mobile,0,0
7,372.9,2,4,0,desktop,0,1
6,73.6,1,3,0,mobile,1,0
6,305.0,2,5,1,mobile,0,1
9,146.9,1,2,0,mobile,0,0
4,165.4,0,9,1,mobile,1,1
6,65.0,2,6,0,mobile,1,0
4,95.1,2,4,0,desktop,1,0
4,81.6,2,3,0,desktop,1,0
8,177.0,5,2,0,tablet,1,1
5,46.3,4,3,1,desktop,0,0
5,44.0,2,2,0,mobile,0,0
3,11.9,0,2,0,tablet,3,0
7,165.9,4,3,0,desktop,1,1
4,34.6,2,4,0,mobile,1,0
8,104.7,3,3,0,mobile,2,0
8,29.4,1,3,1,mobile,1,0
9,106.9,4,0,1,tablet,1,1
7,102.0,4,4,1,mobile,1,1
8,67.7,3,4,0,mobile,1,0
5,141.3,2,2,0,desktop,0,0
8,64.4,0,4,0,tablet,2,0
3,193.8,4,4,0,mobile,2,1
6,226.5,2,2,1,tablet,1,1
4,235.9,2,2,1,mobile,0,1
8,106.0,2,2,0,desktop,3,0
6,160.3,4,4,1,tablet,2,1
8,105.7,2,3,1,desktop,3,1
10,147.2,3,4,1,desktop,0,1
7,109.9,2,3,0,desktop,0,0
6,118.5,2,5,0,mobile,4,0
8,289.4,5,3,0,mobile,1,1
2,16.9,1,4,0,mobile,0,0
4,122.4,3,1,0,desktop,1,0
4,121.8,1,2,0,mobile,1,0
12,62.6,2,1,1,desktop,2,0
5,157.0,1,6,0,mobile,0,0
3,101.6,2,4,0,desktop,0,0
6,69.2,3,1,1,mobile,3,1
8,117.6,6,0,1,mobile,3,1
3,300.7,0,5,1,mobile,2,1
6,459.6,2,2,0,desktop,0,1
3,89.1,1,2,0,desktop,1,0
2,81.7,6,4,0,tablet,0,0
7,100.9,2,4,0,mobile,1,1
5,23.9,2,2,0,tablet,1,0
8,92.7,1,3,1,mobile,0,0
8,16.3,4,5,0,mobile,1,0
7,52.6,0,1,0,mobile,1,0
7,147.8,3,3,0,desktop,0,0
7,45.9,2,7,0,desktop,0,0
8,128.8,3,1,0,mobile,1,0
5,82.3,2,5,0,mobile,0,0
10,63.4,4,2,0,desktop,1,1
5,200.8,1,0,0,tablet,4,0
7,112.7,0,1,0,mobile,0,0
8,142.6,3,3,0,desktop,0,0
5,81.7,2,2,0,mobile,1,1
7,181.9,0,3,0,tablet,1,0
3,37.6,1,4,0,desktop,1,0
7,233.3,1,2,0,mobile,0,1
5,8.1,3,2,1,mobile,1,0
4,10.0,2,2,0,tablet,2,0
4,68.2,2,0,0,mobile,1,0
6,81.0,1,3,0,mobile,3,1
4,78.8,1,4,0,mobile,0,0
5,46.2,2,6,0,mobile,2,0
4,312.7,1,6,0,desktop,0,1
7,97.4,0,5,0,desktop,3,0
10,236.4,4,4,1,desktop,0,1
6,18.2,4,3,1,mobile,2,0
7,48.3,4,4,1,mobile,0,1
5,37.8,2,3,1,desktop,1,0
4,14.5,2,4,1,desktop,2,0
10,120.1,1,2,1,mobile,0,0
4,66.3,4,2,0,tablet,1,0
10,28.8,2,0,0,desktop,0,0
5,52.3,4,1,0,mobile,1,0
9,162.2,2,2,1,tablet,1,1
4,266.1,1,3,0,tablet,1,1
4,68.2,6,1,0,tablet,1,0
6,57.8,3,2,0,desktop,0,0
9,72.0,4,2,1,mobile,1,0
4,55.1,0,1,1,tablet,0,0
5,58.4,5,4,0,desktop,1,0
9,284.2,2,5,0,desktop,0,1
4,167.9,1,2,1,tablet,1,0
4,186.7,5,4,0,mobile,0,0
3,45.4,2,5,0,tablet,3,0
8,161.0,0,3,1,desktop,1,1
3,85.0,2,1,0,desktop,0,0
7,39.9,0,0,0,desktop,0,0
6,409.5,3,4,0,desktop,2,1
7,137.7,1,6,0,mobile,1,0
3,279.1,0,1,1,tablet,2,1
11,215.7,2,4,0,mobile,0,1
4,16.7,0,4,0,tablet,1,0
7,46.6,0,5,0,desktop,1,0
6,160.6,2,3,0,tablet,1,1
8,78.4,0,2,0,mobile,0,0
7,139.4,4,0,0,desktop,0,0
8,211.2,2,6,0,desktop,1,1
5,15.9,3,2,1,desktop,2,1
8,131.6,4,4,1,mobile,0,0
3,65.8,4,1,0,tablet,0,0
7,173.4,4,3,0,tablet,1,1
8,236.2,1,0,0,mobile,0,1
6,97.2,2,3,0,mobile,0,0
5,87.8,0,3,1,desktop,1,1
6,137.5,1,3,1,mobile,2,1
3,171.3,3,3,0,mobile,0,0
9,358.1,0,4,0,desktop,0,1
6,344.5,1,2,0,mobile,0,0
7,219.6,3,2,1,desktop,0,1
6,276.7,2,5,1,desktop,0,1
7,95.9,1,1,0,mobile,1,0
9,74.8,1,4,1,mobile,1,1
8,19.7,1,3,0,desktop,1,0
1,58.5,0,2,0,desktop,0,0
5,161.7,1,2,0,desktop,2,0
8,57.4,2,2,0,desktop,0,0
8,111.3,0,3,1,mobile,3,1
3,145.5,2,2,0,mobile,0,0
4,176.5,2,3,0,mobile,1,0
10,396.2,1,1,0,mobile,0,1
8,109.9,2,3,0,desktop,1,0
9,168.5,4,4,1,mobile,2,1
5,80.5,0,4,1,mobile,0,0
3,40.1,3,7,0,mobile,2,0
7,64.0,2,2,0,desktop,2,0
3,91.9,2,1,1,mobile,0,0
5,145.2,4,6,1,mobile,2,1
10,348.9,3,3,0,mobile,2,1
5,102.9,2,1,0,desktop,1,0
4,70.0,5,2,0,mobile,0,0
5,69.5,1,2,0,desktop,1,0
3,130.5,0,4,0,mobile,0,0
8,128.1,1,0,0,mobile,0,0
8,120.9,3,4,1,tablet,0,1
3,95.4,0,3,0,mobile,2,0
5,182.6,0,1,0,mobile,1,0
5,14.3,1,3,0,mobile,0,0
6,160.0,1,6,0,mobile,2,1
7,74.9,1,4,0,mobile,1,0
7,140.5,0,2,0,desktop,1,0
9,157.0,1,2,0,desktop,0,1
5,68.6,1,1,0,desktop,1,0
2,434.2,3,4,0,desktop,0,1
5,45.9,1,3,0,mobile,0,0
7,256.7,3,4,1,mobile,0,1
4,94.7,1,5,0,mobile,1,0
5,202.8,0,5,1,mobile,1,1
2,21.5,0,2,1,mobile,1,0
8,151.7,3,2,0,desktop,0,0
3,100.9,1,4,0,desktop,1,0
10,161.7,3,6,0,mobile,2,0
7,161.1,2,6,0,tablet,2,1
6,192.5,3,0,1,mobile,0,1
11,253.2,2,2,0,mobile,0,1
8,300.8,1,5,0,tablet,0,0
6,27.9,1,0,0,mobile,1,0
5,18.8,4,5,1,mobile,2,0
12,73.3,2,3,0,mobile,3,0
5,123.3,6,2,1,desktop,1,1
4,75.7,3,4,0,mobile,2,0
2,204.7,4,4,0,mobile,2,0
8,282.6,2,3,1,mobile,0,1
6,184.4,5,3,0,desktop,0,0
8,31.7,2,1,0,desktop,0,0
6,258.8,3,5,0,mobile,4,1
3,66.0,4,1,0,mobile,1,0
6,11.7,2,2,0,desktop,2,0
10,38.5,0,0,0,mobile,0,0
12,202.2,0,0,0,desktop,1,1
7,164.0,2,5,1,mobile,1,1
7,106.0,2,2,0,mobile,1,0
4,81.0,1,2,1,mobile,1,0
9,34.6,3,6,0,tablet,1,0
4,71.9,2,3,0,mobile,0,0
9,26.9,1,1,1,mobile,1,0
8,163.2,4,3,0,mobile,1,1
7,199.2,0,3,0,mobile,0,0
7,169.3,0,2,0,mobile,0,1
4,211.3,1,1,0,desktop,1,0
8,119.1,4,2,1,mobile,1,1
5,204.7,1,4,0,desktop,1,0
5,5.6,3,3,1,mobile,0,0
11,98.0,0,5,1,mobile,0,0
7,166.1,4,5,0,tablet,2,1
3,64.6,0,2,1,mobile,2,0
5,92.8,3,4,0,tablet,0,1
4,94.7,2,2,1,desktop,1,0
10,109.7,1,4,0,mobile,0,0
7,49.1,0,2,0,mobile,1,1
4,95.2,1,3,0,desktop,0,0
8,198.8,2,2,0,desktop,1,1
6,33.8,2,4,0,mobile,1,0
8,51.5,5,1,0,mobile,0,0
8,102.5,3,0,1,desktop,1,1
3,163.5,3,1,0,desktop,0,0
8,34.0,1,2,0,mobile,1,0
4,63.0,1,2,0,mobile,2,0
8,297.0,0,6,1,mobile,0,1
6,112.2,5,6,1,mobile,0,0
9,156.1,2,5,0,mobile,0,0
4,212.6,1,7,0,desktop,2,1
8,112.6,1,2,1,mobile,2,1
5,35.2,5,6,1,desktop,2,0
4,86.9,2,1,0,tablet,0,0
